id,name,type,tid,dt,note,last
35757,女清洁工,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 08:16:18
35978,你因你是你,爱情片,7,xlyun,xlm3u8,正片,2023-12-29 08:16:18
34956,逆谋：叛乱的时代,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:16:17
73102,长夜危机,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:15:08
73094,火锅英雄,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:08
73072,大卫·科波菲尔的个人史,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:08
73070,战斗传教士,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:08
73068,会计刺客,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:08
35102,糟糕的兄弟情,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:15:08
35301,鸡犬不宁,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:15:08
35372,永恒之门,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:08
35430,月影杀痕,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:15:08
36867,毁灭战士,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:15:07
73051,当世界分离,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:06
35345,游戏,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:06
35086,纸上谋杀,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:15:05
73063,战火球星,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:04
73058,当幸福来敲门（原声版）,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:15:04
34922,长沙里：被遗忘的英雄们,战争片,9,xlm3u8,xlyun,正片,2023-12-29 08:15:04
35817,增速驱动,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:15:04
73059,真心半解,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:15:03
35351,渔民的朋友,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:15:03
35195,珍妮·斯蕾特：怯场,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:15:02
67382,第十一个小时,纪录片,5,xlm3u8,xlyun,正片,2023-12-29 08:11:10
67378,哈利·波特与死亡圣器(下)（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:11:10
67356,蝙蝠侠：黑暗骑士崛起,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:11:09
35162,男孩与世界,动漫电影,17,xlyun,xlm3u8,正片,2023-12-29 08:11:09
35382,母亲节,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:11:09
40204,国家利益(英语版),动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:11:09
67371,哈利·波特与死亡圣器(下)（原声版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:11:08
67365,哈利·波特与死亡圣器(上)（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:11:08
67355,蝙蝠侠：黑暗骑士崛起（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:11:08
34219,大逃亡,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:05
73088,再次，春天,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:04
35989,以女儿之名,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:04
36057,与贝弗莉·莱夫·林恩的一晚,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:10:04
36831,活埋,剧情片,10,xlyun,xlm3u8,正片,2023-12-29 08:10:04
73092,一天하루,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:03
73090,大笑江湖（粤语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:10:03
73080,在勾引中学会爱2,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:03
35005,詹姆斯大战未来的自己,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:10:03
35054,脏鬼约翰：丑陋真相,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:10:03
35087,约翰·多诺万的死与生,剧情片,10,xlyun,xlm3u8,正片,2023-12-29 08:10:03
35432,月代头布丁,喜剧片,12,xlyun,xlm3u8,正片,2023-12-29 08:10:03
35893,原始恐惧,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:10:03
40904,会痛的十七岁,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 08:10:03
73071,积奇玛莉（粤语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:10:02
35098,糟糕历史大电影：臭屁的罗马人,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:10:02
35891,原始狂暴：大脚怪传奇,恐怖片,11,xlm3u8,xlyun,超清,2023-12-29 08:10:02
67439,捕狼人生,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:03
67418,搏击英雄,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:06:03
67413,蝙蝠侠：黑暗骑士（原声版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:06:03
67400,漫画威龙之大话特务,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:06:03
34882,马曼卡姆,战争片,9,xlm3u8,xlyun,正片,2023-12-29 08:06:03
35408,梦断影都,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:06:03
67426,缅因姐妹,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:06:02
67403,蝙蝠侠：黑暗骑士 （国语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:06:02
67399,鬼作秀2,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:02
67387,鬼作秀,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:02
67383,蝙蝠侠：侠影之谜（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:06:02
35248,猛鬼故事,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:02
35546,鬼影,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:02
35944,冥界,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:01
67416,某人必须堕落,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:06:00
67411,冰封：重生之门（国语版）,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:06:00
67397,别惹我 （国语版）,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:06:00
73101,余兴派对,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
73087,黄金兄弟,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:05:05
73083,大内密探零零发（粤语版）,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
73076,大内密探零零发（国语版）,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
33916,带我回家,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:05:05
34207,大闹天竺,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
34928,野马,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:05:05
35091,约翰·木兰尼和午餐小伙伴,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
35550,意外空间,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:05:05
35622,异能力高手,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:05
35987,伊丽莎白不见了,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:05:05
35093,约会应用,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:04
36059,与神对谈,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:05:04
35738,宇宙之门,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 08:05:02
36060,与我跳舞,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:01
40916,伙头福星,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:05:01
35331,灵魂生死线,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:01:08
35369,洛城夜巡,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:01:08
67435,伯纳德行动（国语版）,战争片,9,xlm3u8,xlyun,正片,2023-12-29 08:01:08
67415,鬼新娘1987（粤语版）,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 08:01:07
67377,蝙蝠侠：侠影之谜（原声版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:01:06
73093,夜之女王,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:00:05
34929,野小子们,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:00:05
73106,一咬定情,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:00:04
73095,黄金兄弟（普通话）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:04
73086,夜以继日,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:00:04
34221,大逃杀,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:00:04
34251,大力神(普通话版),动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:04
34636,代客泊车,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 08:00:04
35472,摇滚电台,喜剧片,12,xlyun,xlm3u8,正片,2023-12-29 08:00:04
36715,火爆行动,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:04
49622,衣橱,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 08:00:04
35011,血战迷魂岭,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:03
35971,倚马而息,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 08:00:03
34639,代号47,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:02
36709,火爆警探,动作片,6,xlm3u8,xlyun,正片,2023-12-29 08:00:02
67442,鬼马天师（国语版）,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:55
67437,边境杀手2：边境战士,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:55:55
35409,柳树街鬼屋,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:55:55
35559,鬼哭神嚎,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:55:55
35938,冷酷游戏,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:55
36195,诡井,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:55:55
67424,马克斯·马努斯,战争片,9,xlm3u8,xlyun,正片,2023-12-29 07:55:54
35236,猫头鹰森林,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:54
35441,曼道还魂,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:55:54
67433,变身男女,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:55:54
67409,别有用心,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:55:53
67405,鬼新娘1987（国语版）,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:55:52
67429,变形金刚4：绝迹重生,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:55:52
35551,鬼娃回魂3,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:55:51
73108,一起入魔,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:55:03
34226,大话天仙,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:03
34916,阳光普照,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:03
40252,回民支队,战争片,9,xlm3u8,xlyun,正片,2023-12-29 07:55:03
40262,回家看看,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:03
73128,大佬爱美丽,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
73125,大力神,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:55:02
73107,一切过后,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:02
73103,野玫瑰,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:55:02
73098,要做两次吗？,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
34224,大病,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
34951,遗失的假期,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
35002,要强的人,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:02
35065,羊与钢的森林,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:55:02
35476,摇滚卡斯巴,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
36085,一个近乎完美的村庄,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:55:02
67457,鬼怒川,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:47
67453,聊斋艳谭之灯草和尚,伦理片,22,xlm3u8,xlyun,正片,2023-12-29 07:50:47
67446,连环杀手夫人,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:47
31897,边城风云,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:47
31888,边境执行,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:50:47
31882,边城浪子,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:47
67436,流氓世家,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:46
35748,闺蜜,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:50:46
35881,另一个灵魂,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:50:46
73135,兄弟班,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:03
73132,错缘,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:03
73121,黄飞鸿92之龙行天下（国语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:03
34227,大路,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:03
34629,从你的全世界路过,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:03
34902,雪耻女孩,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:03
34907,雪之华,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:50:03
35589,性敢中环,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:50:03
35700,寻找奥特曼,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:03
36023,亚瑟,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:03
36024,亚当斯一家,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:03
36493,皇家师姐,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:03
36491,皇家飞凤,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:03
103159,亚当·桑德勒：100%新鲜,喜剧片,12,xlyun,xlm3u8,正片,2023-12-29 07:50:02
73164,从天“儿”降,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:02
73142,大汉风之破釜沉舟,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:02
73126,黄飞鸿92之龙行天下（粤语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:02
73118,一个很默瑞的圣诞节,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:02
73113,大三元（粤语版）,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:50:02
34237,大桥下面,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:50:02
34248,大太监李莲英,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:02
34903,雪怪惊魂,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:50:02
34973,辛弃疾1162,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:50:02
35445,星守之犬,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:02
35945,养鬼屋,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:50:02
37839,换心,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:02
73123,黄河绝恋,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:50:02
34926,金钱帝国,剧情片,10,xlyun,xlm3u8,正片,2023-12-29 07:45:57
34943,邻居的窗,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:57
35582,恋爱恐惧症,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:45:57
67458,边寨烽火,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:56
35563,鬼屋丽人,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:56
40624,关关雎鸠,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:56
67473,鬼吹灯之怒晴湘西,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:55
67460,诡魇,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:55
35413,来了,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:55
35574,恐怖大妈,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:55
35581,恋爱保质期,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:45:55
35057,聊斋变异,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:54
36042,丽玛姐的鬼魂,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:54
36189,诡梦凶铃,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:54
73144,星球大对决,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:45:05
73133,小偷演员 泥棒役者,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:45:05
34233,大浪淘沙,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:05
34239,大捷,战争片,9,xlm3u8,xlyun,正片,2023-12-29 07:45:05
34259,大佬爱美丽(粤语版),喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:45:05
34464,刺陵,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:45:05
34642,从民工到明星,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:05
35467,新闻记者,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:05
73158,环太平洋：雷霆再起（国语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:45:04
34240,大李小李和老李,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:04
31881,达尔富尔,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:04
73157,相中情书,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:03
34236,大江东去,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:03
73137,幸运日,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:45:02
34243,大明嫔妃之杀机,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:45:02
35951,养鬼吃人9：启示录,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:45:02
67456,比利·林恩的中场战事 （原声版）,战争片,9,xlm3u8,xlyun,正片,2023-12-29 07:40:57
60027,看不见的守护者,剧情片,10,xlyun,xlm3u8,正片,2023-12-29 07:40:57
35342,濑户内海,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:40:57
32145,背信,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:57
67482,边城三侠,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:56
35362,浪尖的青春,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:40:56
67477,窥镜,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:55
67475,光辉岁月,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:55
35251,狂犬病,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:55
32347,笔仙3,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:55
32333,笔仙惊魂3,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:55
32319,笔仙魔咒,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:55
67471,捍战 狂徒,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:54
67465,古惑仔3之只手遮天（国语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:54
73169,幻体：续命游戏（原声版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:40:04
35249,黄飞鸿少林拳,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:04
35607,心琴调音师,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:04
73197,传奇的诞生（原声版）,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:03
35097,系统破坏者,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:03
73150,大刀王五,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:02
73138,心慌慌,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:40:02
73124,暴力行为,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:02
33150,村戏,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:02
34944,邪恶国度,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:40:02
73140,小镇惊魂,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:40:01
33316,春天里的琴声,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:01
34473,刺客复仇,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:01
35493,我要嫁印侨,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:40:01
35693,小学生,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:40:01
39323,皇家师姐4：直击证人,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:40:01
67495,加百列的地狱1,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:48
67478,怪兽卡车,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:48
67476,笨贼妙探,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:48
67467,九门提督,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:48
35576,恐惧湾,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:35:48
32325,笔仙诡影,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:35:48
35463,无名大师,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:05
35654,希特勒回来了,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:35:05
36508,皇家保镖,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:05
73175,相依为命,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:04
33461,摧花狂魔,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:04
34921,铁血女王,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:04
35457,无上尊者,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:35:04
73185,传染,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:35:04
73149,小丑,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:03
73147,翠岗红旗,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:03
35192,现代应召女郎,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:35:03
35683,小鬼警察：新兵,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:35:03
73167,幻体：续命游戏（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:35:02
73155,刺客信条（原声版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:02
73148,皇家师姐5中间人,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:35:02
35542,戏子们：传闻操纵团,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:02
31884,达达,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:35:02
67507,暴行列车,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:30:43
34452,北京时间,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:30:43
35108,精神领袖,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:30:43
36018,京都妖狐志,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:43
92682,进击的巨人真人版：前篇,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:30:43
67504,攻壳机动队（原声版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:30:42
67492,孤狼,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:42
39676,广东十虎与后五虎,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:30:42
39995,孤岛惊魂,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:30:42
73160,花芯,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:04
35348,温柔之歌,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:04
35045,舞力决战,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:03
35910,午夜之后,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:30:03
73204,虎神,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:02
73201,花漾,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:02
73192,雌雌大盗,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:30:02
73188,侠探杰克：永不回头（原声版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:30:02
73186,花田喜事 （粤语版）,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:30:02
73152,爱滋初体验,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:02
59041,卡贾基,战争片,9,xlyun,xlm3u8,正片,2023-12-29 07:30:02
33669,慈善玩家,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:30:02
35459,无尽的战壕,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:02
40277,唤爱,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:30:02
31766,雌雄大盗,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:30:02
67518,公媳闹牛,伦理片,22,xlm3u8,xlyun,正片,2023-12-29 07:25:47
34447,北极星,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:47
67525,给爸爸的信（粤语版）,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:25:47
67503,攻壳机动队（国语版）,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:25:46
67501,咕噜咕噜美人鱼2,动漫电影,17,xlm3u8,xlyun,正片,2023-12-29 07:25:46
35420,杰罗德游戏,恐怖片,11,xlyun,xlm3u8,正片,2023-12-29 07:25:46
35556,惊魂录像,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:25:46
35967,假日劫,爱情片,7,xlm3u8,xlyun,正片,2023-12-29 07:25:46
40003,孤岛惊魂2,恐怖片,11,xlm3u8,xlyun,正片,2023-12-29 07:25:46
32017,被劫持的爱情,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:25:46
73214,为了桑尼加油,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
73213,刺杀宇文护,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:25:03
34494,创业玩家,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
35458,无限循环,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
35517,我是人类,科幻片,8,xlm3u8,xlyun,正片,2023-12-29 07:25:03
35522,我叫多麦特,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:25:03
35538,我为假日狂,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
35900,卧龙岗,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
36041,乌龙小姐,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:03
36291,花旗少林,动作片,6,xlm3u8,xlyun,正片,2023-12-29 07:25:03
73210,初恋,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:25:02
73207,呼啸山庄,剧情片,10,xlm3u8,xlyun,正片,2023-12-29 07:25:02
73200,西游之一路向东,喜剧片,12,xlm3u8,xlyun,正片,2023-12-29 07:25:02
